Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J414,M03,Grinding,3.26,31.0,2.08,90.0,2023-03-21 04:50:00,2023-03-21 05:21:00,2023-03-21 05:03:00,2023-03-21 05:34:00,Delayed,Low Efficiency,31.0,31.0,0.0
J415,M02,Lathe,1.15,33.0,7.35,92.0,2023-03-21 05:00:00,2023-03-21 05:33:00,2023-03-21 05:25:00,2023-03-21 05:58:00,Delayed,Low Efficiency,33.0,33.0,0.0
J416,M01,Additive,3.38,128.4,11.97,77.60000000000001,2023-03-21 05:10:00,2023-03-21 06:57:00,2023-03-21 05:05:00,2023-03-21 06:52:00,Completed,Low Efficiency,107.0,107.0,0.0
J417,M01,Drilling,4.98,60.0,6.94,72.8,2023-03-21 05:20:00,2023-03-21 06:10:00,,,Failed,Low Efficiency,50.0,,
J418,M04,Grinding,1.35,48.0,8.17,68.8,2023-03-21 05:30:00,2023-03-21 06:10:00,2023-03-21 05:32:00,2023-03-21 06:12:00,Completed,High Efficiency,40.0,40.0,0.0
J419,M05,Lathe,1.3,43.0,13.53,80.0,2023-03-21 05:40:00,2023-03-21 06:23:00,2023-03-21 05:43:00,2023-03-21 06:26:00,Completed,Moderate Efficiency,43.0,43.0,0.0
J420,M02,Additive,3.69,115.0,12.24,85.0,2023-03-21 05:50:00,2023-03-21 07:45:00,2023-03-21 05:47:00,2023-03-21 07:42:00,Completed,Low Efficiency,115.0,115.0,0.0
J421,M02,Milling,4.3,96.0,9.69,82.0,2023-03-21 06:00:00,2023-03-21 07:36:00,2023-03-21 05:56:00,2023-03-21 07:32:00,Completed,Low Efficiency,96.0,96.0,0.0
J422,M01,Additive,1.49,142.79999999999998,6.31,69.60000000000001,2023-03-21 06:10:00,2023-03-21 08:09:00,2023-03-21 06:08:00,2023-03-21 08:07:00,Completed,Low Efficiency,119.0,119.0,0.0
J423,M05,Grinding,3.04,105.0,12.92,89.0,2023-03-21 06:20:00,2023-03-21 08:05:00,2023-03-21 06:35:00,2023-03-21 08:20:00,Delayed,Low Efficiency,105.0,105.0,0.0
J424,M01,Milling,1.35,76.8,8.93,68.8,2023-03-21 06:30:00,2023-03-21 07:34:00,,,Failed,Low Efficiency,64.0,,
J425,M02,Drilling,4.96,110.0,10.48,91.0,2023-03-21 06:40:00,2023-03-21 08:30:00,2023-03-21 06:58:00,2023-03-21 08:48:00,Delayed,Low Efficiency,110.0,110.0,0.0
J426,M05,Milling,4.02,74.0,7.11,92.0,2023-03-21 06:50:00,2023-03-21 08:04:00,2023-03-21 07:17:00,2023-03-21 08:31:00,Delayed,Low Efficiency,74.0,74.0,0.0
J427,M05,Milling,3.79,64.0,10.25,98.0,2023-03-21 07:00:00,2023-03-21 08:04:00,2023-03-21 06:56:00,2023-03-21 08:00:00,Completed,Low Efficiency,64.0,64.0,0.0
J428,M05,Milling,3.22,37.0,11.13,88.0,2023-03-21 07:10:00,2023-03-21 07:47:00,2023-03-21 07:09:00,2023-03-21 07:46:00,Completed,Low Efficiency,37.0,37.0,0.0
J429,M01,Drilling,4.36,72.0,13.16,71.2,2023-03-21 07:20:00,2023-03-21 08:20:00,2023-03-21 07:19:00,2023-03-21 08:19:00,Completed,Low Efficiency,60.0,60.0,0.0
J430,M05,Lathe,3.39,44.0,12.69,85.0,2023-03-21 07:30:00,2023-03-21 08:14:00,2023-03-21 07:31:00,2023-03-21 08:15:00,Completed,Moderate Efficiency,44.0,44.0,0.0
J431,M01,Grinding,2.09,57.599999999999994,2.15,65.60000000000001,2023-03-21 07:40:00,2023-03-21 08:28:00,2023-03-21 07:39:00,2023-03-21 08:27:00,Completed,Low Efficiency,48.0,48.0,0.0
J432,M03,Lathe,3.14,105.0,12.39,96.0,2023-03-21 07:50:00,2023-03-21 09:35:00,2023-03-21 08:03:00,2023-03-21 09:48:00,Delayed,Low Efficiency,105.0,105.0,0.0
J433,M04,Milling,1.52,55.199999999999996,9.54,71.2,2023-03-21 08:00:00,2023-03-21 08:46:00,2023-03-21 07:56:00,2023-03-21 08:42:00,Completed,Low Efficiency,46.0,46.0,0.0
J434,M05,Grinding,3.21,87.0,14.22,80.0,2023-03-21 08:10:00,2023-03-21 09:37:00,2023-03-21 08:13:00,2023-03-21 09:40:00,Completed,Moderate Efficiency,87.0,87.0,0.0
J435,M02,Grinding,4.42,51.0,4.84,80.0,2023-03-21 08:20:00,2023-03-21 09:11:00,2023-03-21 08:25:00,2023-03-21 09:16:00,Completed,High Efficiency,51.0,51.0,0.0
J436,M04,Drilling,3.55,70.8,3.27,78.4,2023-03-21 08:30:00,2023-03-21 09:29:00,2023-03-21 08:49:00,2023-03-21 09:48:00,Delayed,Low Efficiency,59.0,59.0,0.0
J437,M05,Additive,4.6,57.0,11.57,88.0,2023-03-21 08:40:00,2023-03-21 09:37:00,2023-03-21 08:39:00,2023-03-21 09:36:00,Completed,Low Efficiency,57.0,57.0,0.0
J438,M04,Drilling,4.6,130.79999999999998,14.03,66.4,2023-03-21 08:50:00,2023-03-21 10:39:00,2023-03-21 09:16:00,2023-03-21 11:05:00,Delayed,Low Efficiency,109.0,109.0,0.0
J439,M02,Drilling,3.4,115.0,7.11,97.0,2023-03-21 09:00:00,2023-03-21 10:55:00,2023-03-21 09:30:00,2023-03-21 11:25:00,Delayed,Low Efficiency,115.0,115.0,0.0
J440,M04,Lathe,3.57,117.6,2.65,64.0,2023-03-21 09:10:00,2023-03-21 10:48:00,2023-03-21 09:14:00,2023-03-21 10:52:00,Completed,High Efficiency,98.0,98.0,0.0
J441,M04,Drilling,2.83,74.39999999999999,4.8,68.8,2023-03-21 09:20:00,2023-03-21 10:22:00,,,Failed,Low Efficiency,62.0,,
J442,M05,Drilling,2.77,97.0,3.62,87.0,2023-03-21 09:30:00,2023-03-21 11:07:00,2023-03-21 09:27:00,2023-03-21 11:04:00,Completed,Low Efficiency,97.0,97.0,0.0
J443,M03,Lathe,2.1,109.0,12.1,97.0,2023-03-21 09:40:00,2023-03-21 11:29:00,2023-03-21 09:41:00,2023-03-21 11:30:00,Completed,Moderate Efficiency,109.0,109.0,0.0
J444,M03,Grinding,4.32,56.0,14.6,83.0,2023-03-21 09:50:00,2023-03-21 10:46:00,2023-03-21 09:54:00,2023-03-21 10:50:00,Completed,Moderate Efficiency,56.0,56.0,0.0
J445,M04,Lathe,3.54,67.2,5.06,78.4,2023-03-21 10:00:00,2023-03-21 10:56:00,2023-03-21 09:56:00,2023-03-21 10:52:00,Completed,Low Efficiency,56.0,56.0,0.0
J446,M03,Lathe,2.2,62.0,10.68,97.0,2023-03-21 10:10:00,2023-03-21 11:12:00,,,Failed,Low Efficiency,62.0,,
J447,M01,Milling,3.02,87.6,3.13,69.60000000000001,2023-03-21 10:20:00,2023-03-21 11:33:00,2023-03-21 10:20:00,2023-03-21 11:33:00,Completed,Optimal Efficiency,73.0,73.0,0.0
J448,M05,Drilling,4.17,54.0,12.99,84.0,2023-03-21 10:30:00,2023-03-21 11:24:00,2023-03-21 10:33:00,2023-03-21 11:27:00,Completed,Moderate Efficiency,54.0,54.0,0.0
J449,M01,Grinding,4.65,141.6,3.42,71.2,2023-03-21 10:40:00,2023-03-21 12:38:00,2023-03-21 10:40:00,2023-03-21 12:38:00,Completed,High Efficiency,118.0,118.0,0.0
J450,M05,Milling,4.11,95.0,4.55,92.0,2023-03-21 10:50:00,2023-03-21 12:25:00,2023-03-21 11:16:00,2023-03-21 12:51:00,Delayed,Low Efficiency,95.0,95.0,0.0
J451,M01,Grinding,4.92,130.79999999999998,9.01,73.60000000000001,2023-03-21 11:00:00,2023-03-21 12:49:00,2023-03-21 11:10:00,2023-03-21 12:59:00,Delayed,Low Efficiency,109.0,109.0,0.0
J452,M02,Drilling,1.82,110.0,7.81,99.0,2023-03-21 11:10:00,2023-03-21 13:00:00,2023-03-21 11:15:00,2023-03-21 13:05:00,Completed,Moderate Efficiency,110.0,110.0,0.0
J453,M03,Additive,3.78,113.0,5.09,91.0,2023-03-21 11:20:00,2023-03-21 13:13:00,2023-03-21 11:24:00,2023-03-21 13:17:00,Completed,High Efficiency,113.0,113.0,0.0
J454,M03,Additive,4.44,55.0,6.99,91.0,2023-03-21 11:30:00,2023-03-21 12:25:00,2023-03-21 11:52:00,2023-03-21 12:47:00,Delayed,Low Efficiency,55.0,55.0,0.0
J455,M01,Grinding,3.88,128.4,2.35,73.60000000000001,2023-03-21 11:40:00,2023-03-21 13:27:00,2023-03-21 11:42:00,2023-03-21 13:29:00,Completed,High Efficiency,107.0,107.0,0.0
J456,M05,Drilling,4.58,75.0,7.59,83.0,2023-03-21 11:50:00,2023-03-21 13:05:00,2023-03-21 12:15:00,2023-03-21 13:30:00,Delayed,Low Efficiency,75.0,75.0,0.0
J457,M02,Additive,4.92,101.0,14.23,93.0,2023-03-21 12:00:00,2023-03-21 13:41:00,2023-03-21 12:28:00,2023-03-21 14:09:00,Delayed,Low Efficiency,101.0,101.0,0.0
J458,M03,Grinding,4.18,110.0,12.73,85.0,2023-03-21 12:10:00,2023-03-21 14:00:00,2023-03-21 12:09:00,2023-03-21 13:59:00,Completed,Low Efficiency,110.0,110.0,0.0
J459,M02,Grinding,4.68,93.0,10.61,83.0,2023-03-21 12:20:00,2023-03-21 13:53:00,2023-03-21 12:21:00,2023-03-21 13:54:00,Completed,Moderate Efficiency,93.0,93.0,0.0
J460,M04,Grinding,4.89,126.0,4.74,69.60000000000001,2023-03-21 12:30:00,2023-03-21 14:15:00,2023-03-21 12:28:00,2023-03-21 14:13:00,Completed,Low Efficiency,105.0,105.0,0.0
J461,M02,Drilling,4.06,50.0,9.95,97.0,2023-03-21 12:40:00,2023-03-21 13:30:00,2023-03-21 12:41:00,2023-03-21 13:31:00,Completed,Moderate Efficiency,50.0,50.0,0.0
J462,M05,Grinding,4.34,46.0,7.51,80.0,2023-03-21 12:50:00,2023-03-21 13:36:00,2023-03-21 13:02:00,2023-03-21 13:48:00,Delayed,Low Efficiency,46.0,46.0,0.0
J463,M02,Grinding,2.31,28.0,13.03,80.0,2023-03-21 13:00:00,2023-03-21 13:28:00,2023-03-21 12:55:00,2023-03-21 13:23:00,Completed,Low Efficiency,28.0,28.0,0.0
J464,M02,Lathe,1.46,92.0,2.84,98.0,2023-03-21 13:10:00,2023-03-21 14:42:00,2023-03-21 13:05:00,2023-03-21 14:37:00,Completed,Low Efficiency,92.0,92.0,0.0
J465,M01,Milling,4.19,33.6,2.46,71.2,2023-03-21 13:20:00,2023-03-21 13:48:00,,,Failed,Low Efficiency,28.0,,
J466,M01,Milling,4.8,25.2,11.49,66.4,2023-03-21 13:30:00,2023-03-21 13:51:00,2023-03-21 13:30:00,2023-03-21 13:51:00,Completed,Moderate Efficiency,21.0,21.0,0.0
J467,M01,Grinding,1.76,44.4,10.63,77.60000000000001,2023-03-21 13:40:00,2023-03-21 14:17:00,2023-03-21 13:38:00,2023-03-21 14:15:00,Completed,Low Efficiency,37.0,37.0,0.0
J468,M05,Milling,1.8,42.0,9.42,82.0,2023-03-21 13:50:00,2023-03-21 14:32:00,2023-03-21 13:49:00,2023-03-21 14:31:00,Completed,Low Efficiency,42.0,42.0,0.0
J469,M04,Additive,4.17,142.79999999999998,9.17,73.60000000000001,2023-03-21 14:00:00,2023-03-21 15:59:00,2023-03-21 14:00:00,2023-03-21 15:59:00,Completed,High Efficiency,119.0,119.0,0.0
J470,M05,Drilling,1.8,56.0,11.98,87.0,2023-03-21 14:10:00,2023-03-21 15:06:00,2023-03-21 14:14:00,2023-03-21 15:10:00,Completed,Moderate Efficiency,56.0,56.0,0.0
J471,M01,Lathe,1.72,26.4,2.3,72.0,2023-03-21 14:20:00,2023-03-21 14:42:00,2023-03-21 14:25:00,2023-03-21 14:47:00,Completed,High Efficiency,22.0,22.0,0.0
J472,M02,Grinding,4.92,79.0,7.54,98.0,2023-03-21 14:30:00,2023-03-21 15:49:00,2023-03-21 14:26:00,2023-03-21 15:45:00,Completed,Low Efficiency,79.0,79.0,0.0
J473,M04,Lathe,3.84,96.0,12.21,64.8,2023-03-21 14:40:00,2023-03-21 16:00:00,2023-03-21 14:35:00,2023-03-21 15:55:00,Completed,Low Efficiency,80.0,80.0,0.0
J474,M04,Grinding,2.98,62.4,5.65,65.60000000000001,2023-03-21 14:50:00,2023-03-21 15:42:00,2023-03-21 15:20:00,2023-03-21 16:12:00,Delayed,Low Efficiency,52.0,52.0,0.0
J475,M01,Lathe,2.07,127.19999999999999,8.41,76.0,2023-03-21 15:00:00,2023-03-21 16:46:00,2023-03-21 15:04:00,2023-03-21 16:50:00,Completed,Moderate Efficiency,106.0,106.0,0.0
J476,M02,Lathe,2.88,83.0,4.14,86.0,2023-03-21 15:10:00,2023-03-21 16:33:00,2023-03-21 15:13:00,2023-03-21 16:36:00,Completed,High Efficiency,83.0,83.0,0.0
J477,M01,Drilling,1.23,42.0,14.52,78.4,2023-03-21 15:20:00,2023-03-21 15:55:00,2023-03-21 15:15:00,2023-03-21 15:50:00,Completed,Low Efficiency,35.0,35.0,0.0
J478,M05,Milling,3.89,34.0,7.69,90.0,2023-03-21 15:30:00,2023-03-21 16:04:00,2023-03-21 15:57:00,2023-03-21 16:31:00,Delayed,Low Efficiency,34.0,34.0,0.0
J479,M02,Milling,4.82,66.0,3.68,97.0,2023-03-21 15:40:00,2023-03-21 16:46:00,2023-03-21 15:44:00,2023-03-21 16:50:00,Completed,High Efficiency,66.0,66.0,0.0
J480,M01,Grinding,2.3,64.8,5.21,64.8,2023-03-21 15:50:00,2023-03-21 16:44:00,2023-03-21 15:45:00,2023-03-21 16:39:00,Completed,Low Efficiency,54.0,54.0,0.0
J481,M01,Grinding,1.84,45.6,8.81,64.0,2023-03-21 16:00:00,2023-03-21 16:38:00,2023-03-21 16:20:00,2023-03-21 16:58:00,Delayed,Low Efficiency,38.0,38.0,0.0
J482,M02,Additive,2.88,73.0,5.99,91.0,2023-03-21 16:10:00,2023-03-21 17:23:00,2023-03-21 16:12:00,2023-03-21 17:25:00,Completed,High Efficiency,73.0,73.0,0.0
J483,M03,Milling,4.0,33.0,3.04,83.0,2023-03-21 16:20:00,2023-03-21 16:53:00,2023-03-21 16:17:00,2023-03-21 16:50:00,Completed,Low Efficiency,33.0,33.0,0.0
J484,M04,Additive,1.43,133.2,6.81,72.0,2023-03-21 16:30:00,2023-03-21 18:21:00,2023-03-21 16:25:00,2023-03-21 18:16:00,Completed,Low Efficiency,111.0,111.0,0.0
J485,M03,Lathe,3.38,34.0,9.0,95.0,2023-03-21 16:40:00,2023-03-21 17:14:00,2023-03-21 16:36:00,2023-03-21 17:10:00,Completed,Low Efficiency,34.0,34.0,0.0
J486,M03,Grinding,2.91,53.0,8.12,84.0,2023-03-21 16:50:00,2023-03-21 17:43:00,2023-03-21 16:48:00,2023-03-21 17:41:00,Completed,Low Efficiency,53.0,53.0,0.0
J487,M01,Lathe,3.23,120.0,9.22,74.4,2023-03-21 17:00:00,2023-03-21 18:40:00,2023-03-21 17:27:00,2023-03-21 19:07:00,Delayed,Low Efficiency,100.0,100.0,0.0
J488,M05,Milling,2.1,95.0,5.58,92.0,2023-03-21 17:10:00,2023-03-21 18:45:00,2023-03-21 17:15:00,2023-03-21 18:50:00,Completed,High Efficiency,95.0,95.0,0.0
J489,M04,Lathe,1.82,44.4,4.17,74.4,2023-03-21 17:20:00,2023-03-21 17:57:00,2023-03-21 17:22:00,2023-03-21 17:59:00,Completed,High Efficiency,37.0,37.0,0.0
J490,M05,Grinding,1.69,81.0,5.42,95.0,2023-03-21 17:30:00,2023-03-21 18:51:00,2023-03-21 17:31:00,2023-03-21 18:52:00,Completed,High Efficiency,81.0,81.0,0.0
J491,M01,Milling,3.67,43.199999999999996,13.87,72.8,2023-03-21 17:40:00,2023-03-21 18:16:00,2023-03-21 17:40:00,2023-03-21 18:16:00,Completed,Moderate Efficiency,36.0,36.0,0.0
J492,M04,Additive,3.69,78.0,5.53,72.8,2023-03-21 17:50:00,2023-03-21 18:55:00,2023-03-21 17:52:00,2023-03-21 18:57:00,Completed,High Efficiency,65.0,65.0,0.0
J493,M02,Additive,4.47,100.0,9.82,81.0,2023-03-21 18:00:00,2023-03-21 19:40:00,2023-03-21 18:04:00,2023-03-21 19:44:00,Completed,Moderate Efficiency,100.0,100.0,0.0
J494,M05,Milling,1.21,71.0,6.85,91.0,2023-03-21 18:10:00,2023-03-21 19:21:00,2023-03-21 18:33:00,2023-03-21 19:44:00,Delayed,Low Efficiency,71.0,71.0,0.0
J495,M01,Drilling,2.42,52.8,6.16,73.60000000000001,2023-03-21 18:20:00,2023-03-21 19:04:00,2023-03-21 18:20:00,2023-03-21 19:04:00,Completed,High Efficiency,44.0,44.0,0.0
J496,M04,Milling,3.58,45.6,8.37,64.8,2023-03-21 18:30:00,2023-03-21 19:08:00,,,Failed,Low Efficiency,38.0,,
J497,M01,Drilling,4.94,27.599999999999998,10.07,73.60000000000001,2023-03-21 18:40:00,2023-03-21 19:03:00,2023-03-21 18:41:00,2023-03-21 19:04:00,Completed,Moderate Efficiency,23.0,23.0,0.0
J498,M01,Drilling,2.27,116.39999999999999,8.17,68.0,2023-03-21 18:50:00,2023-03-21 20:27:00,2023-03-21 18:53:00,2023-03-21 20:30:00,Completed,Moderate Efficiency,97.0,97.0,0.0
J499,M05,Grinding,4.3,69.0,8.55,88.0,2023-03-21 19:00:00,2023-03-21 20:09:00,2023-03-21 19:04:00,2023-03-21 20:13:00,Completed,Moderate Efficiency,69.0,69.0,0.0
J500,M03,Additive,1.39,48.0,9.05,86.0,2023-03-21 19:10:00,2023-03-21 19:58:00,,,Failed,Low Efficiency,48.0,,
J501,M02,Lathe,1.3,48.0,6.1,91.0,2023-03-21 19:20:00,2023-03-21 20:08:00,2023-03-21 19:20:00,2023-03-21 20:08:00,Completed,High Efficiency,48.0,48.0,0.0
J502,M05,Milling,3.91,91.0,10.83,92.0,2023-03-21 19:30:00,2023-03-21 21:01:00,2023-03-21 19:51:00,2023-03-21 21:22:00,Delayed,Low Efficiency,91.0,91.0,0.0
J503,M01,Additive,1.76,108.0,14.29,66.4,2023-03-21 19:40:00,2023-03-21 21:10:00,2023-03-21 19:39:00,2023-03-21 21:09:00,Completed,Low Efficiency,90.0,90.0,0.0
J504,M01,Lathe,2.22,97.2,13.88,71.2,2023-03-21 19:50:00,2023-03-21 21:11:00,2023-03-21 20:06:00,2023-03-21 21:27:00,Delayed,Low Efficiency,81.0,81.0,0.0
J505,M02,Milling,1.28,74.0,13.58,90.0,2023-03-21 20:00:00,2023-03-21 21:14:00,2023-03-21 19:55:00,2023-03-21 21:09:00,Completed,Low Efficiency,74.0,74.0,0.0
J506,M05,Milling,3.94,117.0,8.99,82.0,2023-03-21 20:10:00,2023-03-21 22:07:00,2023-03-21 20:08:00,2023-03-21 22:05:00,Completed,Low Efficiency,117.0,117.0,0.0
J507,M01,Drilling,1.45,26.4,14.51,64.0,2023-03-21 20:20:00,2023-03-21 20:42:00,2023-03-21 20:32:00,2023-03-21 20:54:00,Delayed,Low Efficiency,22.0,22.0,0.0
J508,M04,Grinding,2.59,92.39999999999999,6.72,64.8,2023-03-21 20:30:00,2023-03-21 21:47:00,2023-03-21 20:58:00,2023-03-21 22:15:00,Delayed,Low Efficiency,77.0,77.0,0.0
J509,M03,Milling,3.39,103.0,9.13,86.0,2023-03-21 20:40:00,2023-03-21 22:23:00,2023-03-21 20:40:00,2023-03-21 22:23:00,Completed,High Efficiency,103.0,103.0,0.0
J510,M01,Drilling,4.26,73.2,14.14,71.2,2023-03-21 20:50:00,2023-03-21 21:51:00,,,Failed,Low Efficiency,61.0,,
J511,M02,Grinding,1.93,74.0,9.07,84.0,2023-03-21 21:00:00,2023-03-21 22:14:00,2023-03-21 20:59:00,2023-03-21 22:13:00,Completed,Low Efficiency,74.0,74.0,0.0
J512,M05,Additive,4.9,98.0,4.27,90.0,2023-03-21 21:10:00,2023-03-21 22:48:00,2023-03-21 21:05:00,2023-03-21 22:43:00,Completed,Low Efficiency,98.0,98.0,0.0
J513,M03,Lathe,2.55,72.0,14.65,95.0,2023-03-21 21:20:00,2023-03-21 22:32:00,,,Failed,Low Efficiency,72.0,,
J514,M01,Grinding,1.84,139.2,9.83,69.60000000000001,2023-03-21 21:30:00,2023-03-21 23:26:00,,,Failed,Low Efficiency,116.0,,
J515,M03,Lathe,1.54,40.0,4.16,88.0,2023-03-21 21:40:00,2023-03-21 22:20:00,2023-03-21 22:07:00,2023-03-21 22:47:00,Delayed,Low Efficiency,40.0,40.0,0.0
J516,M01,Drilling,4.83,60.0,4.77,72.0,2023-03-21 21:50:00,2023-03-21 22:40:00,,,Failed,Low Efficiency,50.0,,
J517,M04,Lathe,4.64,79.2,14.84,67.2,2023-03-21 22:00:00,2023-03-21 23:06:00,2023-03-21 21:59:00,2023-03-21 23:05:00,Completed,Low Efficiency,66.0,66.0,0.0
J518,M05,Lathe,2.64,61.0,4.09,87.0,2023-03-21 22:10:00,2023-03-21 23:11:00,2023-03-21 22:07:00,2023-03-21 23:08:00,Completed,Low Efficiency,61.0,61.0,0.0
J519,M02,Drilling,3.6,96.0,14.32,89.0,2023-03-21 22:20:00,2023-03-21 23:56:00,2023-03-21 22:22:00,2023-03-21 23:58:00,Completed,Moderate Efficiency,96.0,96.0,0.0
J520,M04,Additive,3.26,40.8,6.56,75.2,2023-03-21 22:30:00,2023-03-21 23:04:00,,,Failed,Low Efficiency,34.0,,
J521,M05,Milling,4.81,62.0,14.46,80.0,2023-03-21 22:40:00,2023-03-21 23:42:00,2023-03-21 22:35:00,2023-03-21 23:37:00,Completed,Low Efficiency,62.0,62.0,0.0
J522,M04,Lathe,2.81,28.799999999999997,11.99,65.60000000000001,2023-03-21 22:50:00,2023-03-21 23:14:00,2023-03-21 23:17:00,2023-03-21 23:41:00,Delayed,Low Efficiency,24.0,24.0,0.0
J523,M02,Additive,1.32,52.0,6.94,90.0,2023-03-21 23:00:00,2023-03-21 23:52:00,2023-03-21 23:02:00,2023-03-21 23:54:00,Completed,High Efficiency,52.0,52.0,0.0
J524,M03,Additive,3.18,62.0,10.68,96.0,2023-03-21 23:10:00,2023-03-22 00:12:00,2023-03-21 23:14:00,2023-03-22 00:16:00,Completed,Moderate Efficiency,62.0,62.0,0.0
J525,M01,Milling,2.66,110.39999999999999,10.02,70.4,2023-03-21 23:20:00,2023-03-22 00:52:00,2023-03-21 23:21:00,2023-03-22 00:53:00,Completed,Moderate Efficiency,92.0,92.0,0.0
J526,M02,Grinding,3.61,76.0,9.64,96.0,2023-03-21 23:30:00,2023-03-22 00:46:00,2023-03-21 23:25:00,2023-03-22 00:41:00,Completed,Low Efficiency,76.0,76.0,0.0
J527,M01,Milling,1.08,80.39999999999999,3.15,72.8,2023-03-21 23:40:00,2023-03-22 00:47:00,2023-03-21 23:39:00,2023-03-22 00:46:00,Completed,Low Efficiency,67.0,67.0,0.0
J528,M03,Grinding,3.58,28.0,7.02,88.0,2023-03-21 23:50:00,2023-03-22 00:18:00,,,Failed,Low Efficiency,28.0,,
J529,M04,Drilling,4.91,122.39999999999999,9.47,70.4,2023-03-22 00:00:00,2023-03-22 01:42:00,,,Failed,Low Efficiency,102.0,,
J530,M04,Milling,1.4,104.39999999999999,9.93,69.60000000000001,2023-03-22 00:10:00,2023-03-22 01:37:00,2023-03-22 00:40:00,2023-03-22 02:07:00,Delayed,Low Efficiency,87.0,87.0,0.0
J531,M01,Grinding,1.21,108.0,8.86,76.0,2023-03-22 00:20:00,2023-03-22 01:50:00,2023-03-22 00:15:00,2023-03-22 01:45:00,Completed,Low Efficiency,90.0,90.0,0.0
J532,M03,Additive,4.5,106.0,4.73,84.0,2023-03-22 00:30:00,2023-03-22 02:16:00,2023-03-22 00:34:00,2023-03-22 02:20:00,Completed,High Efficiency,106.0,106.0,0.0
J533,M01,Drilling,1.54,134.4,6.86,74.4,2023-03-22 00:40:00,2023-03-22 02:32:00,2023-03-22 00:44:00,2023-03-22 02:36:00,Completed,High Efficiency,112.0,112.0,0.0
J534,M02,Lathe,3.14,61.0,3.66,88.0,2023-03-22 00:50:00,2023-03-22 01:51:00,2023-03-22 00:51:00,2023-03-22 01:52:00,Completed,High Efficiency,61.0,61.0,0.0
J535,M02,Drilling,4.9,45.0,6.96,90.0,2023-03-22 01:00:00,2023-03-22 01:45:00,2023-03-22 00:56:00,2023-03-22 01:41:00,Completed,Low Efficiency,45.0,45.0,0.0
J536,M01,Grinding,2.32,120.0,6.97,64.8,2023-03-22 01:10:00,2023-03-22 02:50:00,2023-03-22 01:05:00,2023-03-22 02:45:00,Completed,Low Efficiency,100.0,100.0,0.0
J537,M02,Lathe,3.05,48.0,13.96,90.0,2023-03-22 01:20:00,2023-03-22 02:08:00,2023-03-22 01:15:00,2023-03-22 02:03:00,Completed,Low Efficiency,48.0,48.0,0.0
J538,M01,Lathe,1.12,90.0,2.16,68.8,2023-03-22 01:30:00,2023-03-22 02:45:00,2023-03-22 01:34:00,2023-03-22 02:49:00,Completed,High Efficiency,75.0,75.0,0.0
J539,M01,Drilling,2.94,139.2,10.59,76.80000000000001,2023-03-22 01:40:00,2023-03-22 03:36:00,2023-03-22 01:41:00,2023-03-22 03:37:00,Completed,Moderate Efficiency,116.0,116.0,0.0
J540,M05,Lathe,3.88,60.0,3.62,95.0,2023-03-22 01:50:00,2023-03-22 02:50:00,2023-03-22 01:55:00,2023-03-22 02:55:00,Completed,High Efficiency,60.0,60.0,0.0
J541,M01,Additive,1.81,63.599999999999994,4.45,68.0,2023-03-22 02:00:00,2023-03-22 02:53:00,2023-03-22 02:03:00,2023-03-22 02:56:00,Completed,High Efficiency,53.0,53.0,0.0
J542,M03,Drilling,3.57,47.0,13.17,89.0,2023-03-22 02:10:00,2023-03-22 02:57:00,2023-03-22 02:12:00,2023-03-22 02:59:00,Completed,Moderate Efficiency,47.0,47.0,0.0
J543,M05,Lathe,2.12,87.0,3.37,89.0,2023-03-22 02:20:00,2023-03-22 03:47:00,2023-03-22 02:24:00,2023-03-22 03:51:00,Completed,High Efficiency,87.0,87.0,0.0
J544,M02,Lathe,1.3,89.0,5.76,89.0,2023-03-22 02:30:00,2023-03-22 03:59:00,2023-03-22 02:31:00,2023-03-22 04:00:00,Completed,High Efficiency,89.0,89.0,0.0
J545,M05,Lathe,4.19,50.0,6.67,89.0,2023-03-22 02:40:00,2023-03-22 03:30:00,2023-03-22 02:39:00,2023-03-22 03:29:00,Completed,Low Efficiency,50.0,50.0,0.0
J546,M04,Lathe,2.77,114.0,7.55,64.8,2023-03-22 02:50:00,2023-03-22 04:25:00,2023-03-22 02:55:00,2023-03-22 04:30:00,Completed,Moderate Efficiency,95.0,95.0,0.0
J547,M04,Lathe,2.75,120.0,6.39,72.8,2023-03-22 03:00:00,2023-03-22 04:40:00,2023-03-22 03:02:00,2023-03-22 04:42:00,Completed,High Efficiency,100.0,100.0,0.0
J548,M04,Additive,2.81,25.2,5.14,72.8,2023-03-22 03:10:00,2023-03-22 03:31:00,2023-03-22 03:10:00,2023-03-22 03:31:00,Completed,High Efficiency,21.0,21.0,0.0
J549,M04,Additive,1.61,73.2,14.7,70.4,2023-03-22 03:20:00,2023-03-22 04:21:00,2023-03-22 03:15:00,2023-03-22 04:16:00,Completed,Low Efficiency,61.0,61.0,0.0
J550,M02,Lathe,2.98,31.0,6.28,92.0,2023-03-22 03:30:00,2023-03-22 04:01:00,2023-03-22 03:35:00,2023-03-22 04:06:00,Completed,High Efficiency,31.0,31.0,0.0
