Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J490,M05,Grinding,1.69,81,5.42,95,21-03-2023 17:30,21-03-2023 18:51,21-03-2023 17:31,21-03-2023 18:52,Completed,High Efficiency,81,81,0
J491,M01,Milling,3.67,43.2,13.87,72.8,21-03-2023 17:40,21-03-2023 18:16,21-03-2023 17:40,21-03-2023 18:16,Completed,Moderate Efficiency,36,36,0
J492,M04,Additive,3.69,78,5.53,72.8,21-03-2023 17:50,21-03-2023 18:55,21-03-2023 17:52,21-03-2023 18:57,Completed,High Efficiency,65,65,0
J493,M02,Additive,4.47,100,9.82,81,21-03-2023 18:00,21-03-2023 19:40,21-03-2023 18:04,21-03-2023 19:44,Completed,Moderate Efficiency,100,100,0
J494,M05,Milling,1.21,71,6.85,91,21-03-2023 18:10,21-03-2023 19:21,21-03-2023 18:33,21-03-2023 19:44,Delayed,Low Efficiency,71,71,0
J495,M01,Drilling,2.42,52.8,6.16,73.6,21-03-2023 18:20,21-03-2023 19:04,21-03-2023 18:20,21-03-2023 19:04,Completed,High Efficiency,44,44,0
J496,M04,Milling,3.58,45.6,8.37,64.8,21-03-2023 18:30,21-03-2023 19:08,Null,Null,Failed,Low Efficiency,38,Null,Null
J497,M01,Drilling,4.94,27.6,10.07,73.6,21-03-2023 18:40,21-03-2023 19:03,21-03-2023 18:41,21-03-2023 19:04,Completed,Moderate Efficiency,23,23,0
J498,M01,Drilling,2.27,116.4,8.17,68,21-03-2023 18:50,21-03-2023 20:27,21-03-2023 18:53,21-03-2023 20:30,Completed,Moderate Efficiency,97,97,0
J499,M05,Grinding,4.3,69,8.55,88,21-03-2023 19:00,21-03-2023 20:09,21-03-2023 19:04,21-03-2023 20:13,Completed,Moderate Efficiency,69,69,0
J500,M03,Additive,1.39,48,9.05,86,21-03-2023 19:10,21-03-2023 19:58,Null,Null,Failed,Low Efficiency,48,Null,Null
J501,M02,Lathe,1.3,48,6.1,91,21-03-2023 19:20,21-03-2023 20:08,21-03-2023 19:20,21-03-2023 20:08,Completed,High Efficiency,48,48,0
J502,M05,Milling,3.91,91,10.83,92,21-03-2023 19:30,21-03-2023 21:01,21-03-2023 19:51,21-03-2023 21:22,Delayed,Low Efficiency,91,91,0
J503,M01,Additive,1.76,108,14.29,66.4,21-03-2023 19:40,21-03-2023 21:10,21-03-2023 19:39,21-03-2023 21:09,Completed,Low Efficiency,90,90,0
J504,M01,Lathe,2.22,97.2,13.88,71.2,21-03-2023 19:50,21-03-2023 21:11,21-03-2023 20:06,21-03-2023 21:27,Delayed,Low Efficiency,81,81,0
J505,M02,Milling,1.28,74,13.58,90,21-03-2023 20:00,21-03-2023 21:14,21-03-2023 19:55,21-03-2023 21:09,Completed,Low Efficiency,74,74,0
J506,M05,Milling,3.94,117,8.99,82,21-03-2023 20:10,21-03-2023 22:07,21-03-2023 20:08,21-03-2023 22:05,Completed,Low Efficiency,117,117,0
J507,M01,Drilling,1.45,26.4,14.51,64,21-03-2023 20:20,21-03-2023 20:42,21-03-2023 20:32,21-03-2023 20:54,Delayed,Low Efficiency,22,22,0
J508,M04,Grinding,2.59,92.4,6.72,64.8,21-03-2023 20:30,21-03-2023 21:47,21-03-2023 20:58,21-03-2023 22:15,Delayed,Low Efficiency,77,77,0
J509,M03,Milling,3.39,103,9.13,86,21-03-2023 20:40,21-03-2023 22:23,21-03-2023 20:40,21-03-2023 22:23,Completed,High Efficiency,103,103,0
J510,M01,Drilling,4.26,73.2,14.14,71.2,21-03-2023 20:50,21-03-2023 21:51,Null,Null,Failed,Low Efficiency,61,Null,Null
J511,M02,Grinding,1.93,74,9.07,84,21-03-2023 21:00,21-03-2023 22:14,21-03-2023 20:59,21-03-2023 22:13,Completed,Low Efficiency,74,74,0
J512,M05,Additive,4.9,98,4.27,90,21-03-2023 21:10,21-03-2023 22:48,21-03-2023 21:05,21-03-2023 22:43,Completed,Low Efficiency,98,98,0
J513,M03,Lathe,2.55,72,14.65,95,21-03-2023 21:20,21-03-2023 22:32,Null,Null,Failed,Low Efficiency,72,Null,Null
J514,M01,Grinding,1.84,139.2,9.83,69.6,21-03-2023 21:30,21-03-2023 23:26,Null,Null,Failed,Low Efficiency,116,Null,Null
J515,M03,Lathe,1.54,40,4.16,88,21-03-2023 21:40,21-03-2023 22:20,21-03-2023 22:07,21-03-2023 22:47,Delayed,Low Efficiency,40,40,0
J516,M01,Drilling,4.83,60,4.77,72,21-03-2023 21:50,21-03-2023 22:40,Null,Null,Failed,Low Efficiency,50,Null,Null
J517,M04,Lathe,4.64,79.2,14.84,67.2,21-03-2023 22:00,21-03-2023 23:06,21-03-2023 21:59,21-03-2023 23:05,Completed,Low Efficiency,66,66,0
J518,M05,Lathe,2.64,61,4.09,87,21-03-2023 22:10,21-03-2023 23:11,21-03-2023 22:07,21-03-2023 23:08,Completed,Low Efficiency,61,61,0
J519,M02,Drilling,3.6,96,14.32,89,21-03-2023 22:20,21-03-2023 23:56,21-03-2023 22:22,21-03-2023 23:58,Completed,Moderate Efficiency,96,96,0
J520,M04,Additive,3.26,40.8,6.56,75.2,21-03-2023 22:30,21-03-2023 23:04,Null,Null,Failed,Low Efficiency,34,Null,Null
J521,M05,Milling,4.81,62,14.46,80,21-03-2023 22:40,21-03-2023 23:42,21-03-2023 22:35,21-03-2023 23:37,Completed,Low Efficiency,62,62,0
J522,M04,Lathe,2.81,28.8,11.99,65.6,21-03-2023 22:50,21-03-2023 23:14,21-03-2023 23:17,21-03-2023 23:41,Delayed,Low Efficiency,24,24,0
J523,M02,Additive,1.32,52,6.94,90,21-03-2023 23:00,21-03-2023 23:52,21-03-2023 23:02,21-03-2023 23:54,Completed,High Efficiency,52,52,0
J524,M03,Additive,3.18,62,10.68,96,21-03-2023 23:10,22-03-2023 00:12,21-03-2023 23:14,22-03-2023 00:16,Completed,Moderate Efficiency,62,62,0
J525,M01,Milling,2.66,110.4,10.02,70.4,21-03-2023 23:20,22-03-2023 00:52,21-03-2023 23:21,22-03-2023 00:53,Completed,Moderate Efficiency,92,92,0
J526,M02,Grinding,3.61,76,9.64,96,21-03-2023 23:30,22-03-2023 00:46,21-03-2023 23:25,22-03-2023 00:41,Completed,Low Efficiency,76,76,0
J527,M01,Milling,1.08,80.4,3.15,72.8,21-03-2023 23:40,22-03-2023 00:47,21-03-2023 23:39,22-03-2023 00:46,Completed,Low Efficiency,67,67,0
J528,M03,Grinding,3.58,28,7.02,88,21-03-2023 23:50,22-03-2023 00:18,Null,Null,Failed,Low Efficiency,28,Null,Null
J529,M04,Drilling,4.91,122.4,9.47,70.4,22-03-2023 00:00,22-03-2023 01:42,Null,Null,Failed,Low Efficiency,102,Null,Null
J530,M04,Milling,1.4,104.4,9.93,69.6,22-03-2023 00:10,22-03-2023 01:37,22-03-2023 00:40,22-03-2023 02:07,Delayed,Low Efficiency,87,87,0
J531,M01,Grinding,1.21,108,8.86,76,22-03-2023 00:20,22-03-2023 01:50,22-03-2023 00:15,22-03-2023 01:45,Completed,Low Efficiency,90,90,0
J532,M03,Additive,4.5,106,4.73,84,22-03-2023 00:30,22-03-2023 02:16,22-03-2023 00:34,22-03-2023 02:20,Completed,High Efficiency,106,106,0
J533,M01,Drilling,1.54,134.4,6.86,74.4,22-03-2023 00:40,22-03-2023 02:32,22-03-2023 00:44,22-03-2023 02:36,Completed,High Efficiency,112,112,0
J534,M02,Lathe,3.14,61,3.66,88,22-03-2023 00:50,22-03-2023 01:51,22-03-2023 00:51,22-03-2023 01:52,Completed,High Efficiency,61,61,0
J535,M02,Drilling,4.9,45,6.96,90,22-03-2023 01:00,22-03-2023 01:45,22-03-2023 00:56,22-03-2023 01:41,Completed,Low Efficiency,45,45,0
J536,M01,Grinding,2.32,120,6.97,64.8,22-03-2023 01:10,22-03-2023 02:50,22-03-2023 01:05,22-03-2023 02:45,Completed,Low Efficiency,100,100,0
J537,M02,Lathe,3.05,48,13.96,90,22-03-2023 01:20,22-03-2023 02:08,22-03-2023 01:15,22-03-2023 02:03,Completed,Low Efficiency,48,48,0
J538,M01,Lathe,1.12,90,2.16,68.8,22-03-2023 01:30,22-03-2023 02:45,22-03-2023 01:34,22-03-2023 02:49,Completed,High Efficiency,75,75,0
J539,M01,Drilling,2.94,139.2,10.59,76.8,22-03-2023 01:40,22-03-2023 03:36,22-03-2023 01:41,22-03-2023 03:37,Completed,Moderate Efficiency,116,116,0
J540,M05,Lathe,3.88,60,3.62,95,22-03-2023 01:50,22-03-2023 02:50,22-03-2023 01:55,22-03-2023 02:55,Completed,High Efficiency,60,60,0
J541,M01,Additive,1.81,63.6,4.45,68,22-03-2023 02:00,22-03-2023 02:53,22-03-2023 02:03,22-03-2023 02:56,Completed,High Efficiency,53,53,0
J542,M03,Drilling,3.57,47,13.17,89,22-03-2023 02:10,22-03-2023 02:57,22-03-2023 02:12,22-03-2023 02:59,Completed,Moderate Efficiency,47,47,0
J543,M05,Lathe,2.12,87,3.37,89,22-03-2023 02:20,22-03-2023 03:47,22-03-2023 02:24,22-03-2023 03:51,Completed,High Efficiency,87,87,0
J544,M02,Lathe,1.3,89,5.76,89,22-03-2023 02:30,22-03-2023 03:59,22-03-2023 02:31,22-03-2023 04:00,Completed,High Efficiency,89,89,0
J545,M05,Lathe,4.19,50,6.67,89,22-03-2023 02:40,22-03-2023 03:30,22-03-2023 02:39,22-03-2023 03:29,Completed,Low Efficiency,50,50,0
J546,M04,Lathe,2.77,114,7.55,64.8,22-03-2023 02:50,22-03-2023 04:25,22-03-2023 02:55,22-03-2023 04:30,Completed,Moderate Efficiency,95,95,0
J547,M04,Lathe,2.75,120,6.39,72.8,22-03-2023 03:00,22-03-2023 04:40,22-03-2023 03:02,22-03-2023 04:42,Completed,High Efficiency,100,100,0
J548,M04,Additive,2.81,25.2,5.14,72.8,22-03-2023 03:10,22-03-2023 03:31,22-03-2023 03:10,22-03-2023 03:31,Completed,High Efficiency,21,21,0
J549,M04,Additive,1.61,73.2,14.7,70.4,22-03-2023 03:20,22-03-2023 04:21,22-03-2023 03:15,22-03-2023 04:16,Completed,Low Efficiency,61,61,0
J550,M02,Lathe,2.98,31,6.28,92,22-03-2023 03:30,22-03-2023 04:01,22-03-2023 03:35,22-03-2023 04:06,Completed,High Efficiency,31,31,0
J551,M01,Drilling,3.36,102,5.05,73.6,22-03-2023 03:40,22-03-2023 05:05,22-03-2023 03:39,22-03-2023 05:04,Completed,Low Efficiency,85,85,0
J552,M01,Additive,4.76,81.6,11.58,68.8,22-03-2023 03:50,22-03-2023 04:58,22-03-2023 03:53,22-03-2023 05:01,Completed,Moderate Efficiency,68,68,0
J553,M03,Lathe,3.11,63,12.39,83,22-03-2023 04:00,22-03-2023 05:03,22-03-2023 04:00,22-03-2023 05:03,Completed,Moderate Efficiency,63,63,0
J554,M04,Milling,1.42,111.6,6.97,76.8,22-03-2023 04:10,22-03-2023 05:43,22-03-2023 04:12,22-03-2023 05:45,Completed,High Efficiency,93,93,0
J555,M02,Additive,1.61,37,12.3,95,22-03-2023 04:20,22-03-2023 04:57,22-03-2023 04:30,22-03-2023 05:07,Delayed,Low Efficiency,37,37,0
J556,M05,Additive,3.93,36,5.37,98,22-03-2023 04:30,22-03-2023 05:06,Null,Null,Failed,Low Efficiency,36,Null,Null
J557,M04,Drilling,3.61,52.8,4.66,78.4,22-03-2023 04:40,22-03-2023 05:24,22-03-2023 04:40,22-03-2023 05:24,Completed,High Efficiency,44,44,0
J558,M03,Drilling,4.07,56,8.89,87,22-03-2023 04:50,22-03-2023 05:46,22-03-2023 04:54,22-03-2023 05:50,Completed,Moderate Efficiency,56,56,0
J559,M02,Lathe,1.78,114,9.67,88,22-03-2023 05:00,22-03-2023 06:54,22-03-2023 05:01,22-03-2023 06:55,Completed,Moderate Efficiency,114,114,0
J560,M01,Grinding,2.66,94.8,12.1,65.6,22-03-2023 05:10,22-03-2023 06:29,22-03-2023 05:30,22-03-2023 06:49,Delayed,Low Efficiency,79,79,0
J561,M04,Milling,1.65,52.8,8.3,70.4,22-03-2023 05:20,22-03-2023 06:04,22-03-2023 05:23,22-03-2023 06:07,Completed,Moderate Efficiency,44,44,0
J562,M05,Lathe,3.38,108,10.49,91,22-03-2023 05:30,22-03-2023 07:18,22-03-2023 05:31,22-03-2023 07:19,Completed,Moderate Efficiency,108,108,0
J563,M05,Milling,1.36,80,7.48,81,22-03-2023 05:40,22-03-2023 07:00,22-03-2023 05:44,22-03-2023 07:04,Completed,Moderate Efficiency,80,80,0
J564,M02,Grinding,2.72,112,12.39,85,22-03-2023 05:50,22-03-2023 07:42,22-03-2023 05:46,22-03-2023 07:38,Completed,Low Efficiency,112,112,0
J565,M05,Milling,3.16,110,13.71,95,22-03-2023 06:00,22-03-2023 07:50,22-03-2023 06:05,22-03-2023 07:55,Completed,Moderate Efficiency,110,110,0
J566,M02,Grinding,2.91,108,6.09,84,22-03-2023 06:10,22-03-2023 07:58,22-03-2023 06:13,22-03-2023 08:01,Completed,High Efficiency,108,108,0
J567,M01,Milling,3.42,105.6,7.35,77.6,22-03-2023 06:20,22-03-2023 07:48,22-03-2023 06:23,22-03-2023 07:51,Completed,High Efficiency,88,88,0
J568,M03,Grinding,2.7,74,2.47,95,22-03-2023 06:30,22-03-2023 07:44,22-03-2023 07:00,22-03-2023 08:14,Delayed,Low Efficiency,74,74,0
J569,M02,Grinding,3.08,52,10.42,96,22-03-2023 06:40,22-03-2023 07:32,22-03-2023 06:39,22-03-2023 07:31,Completed,Low Efficiency,52,52,0
J570,M03,Grinding,3.17,67,13.2,91,22-03-2023 06:50,22-03-2023 07:57,22-03-2023 06:48,22-03-2023 07:55,Completed,Low Efficiency,67,67,0
J571,M03,Drilling,4.71,85,8.37,97,22-03-2023 07:00,22-03-2023 08:25,Null,Null,Failed,Low Efficiency,85,Null,Null
J572,M04,Additive,1.44,108,11.44,75.2,22-03-2023 07:10,22-03-2023 08:40,22-03-2023 07:12,22-03-2023 08:42,Completed,Moderate Efficiency,90,90,0
J573,M03,Lathe,1.02,70,6.78,86,22-03-2023 07:20,22-03-2023 08:30,Null,Null,Failed,Low Efficiency,70,Null,Null
J574,M02,Milling,2.31,23,5.63,98,22-03-2023 07:30,22-03-2023 07:53,22-03-2023 07:29,22-03-2023 07:52,Completed,Low Efficiency,23,23,0
J575,M05,Additive,1.99,120,2.21,93,22-03-2023 07:40,22-03-2023 09:40,22-03-2023 08:06,22-03-2023 10:06,Delayed,Low Efficiency,120,120,0
J576,M03,Lathe,2.29,65,3.67,87,22-03-2023 07:50,22-03-2023 08:55,22-03-2023 07:52,22-03-2023 08:57,Completed,High Efficiency,65,65,0
J577,M04,Drilling,3.71,118.8,5.13,72,22-03-2023 08:00,22-03-2023 09:39,22-03-2023 08:20,22-03-2023 09:59,Delayed,Low Efficiency,99,99,0
J578,M03,Lathe,2.88,84,4.29,90,22-03-2023 08:10,22-03-2023 09:34,22-03-2023 08:05,22-03-2023 09:29,Completed,Low Efficiency,84,84,0
J579,M03,Drilling,3.36,94,13.75,86,22-03-2023 08:20,22-03-2023 09:54,22-03-2023 08:22,22-03-2023 09:56,Completed,Moderate Efficiency,94,94,0
J580,M04,Milling,3.96,33.6,9.13,68.8,22-03-2023 08:30,22-03-2023 08:58,22-03-2023 08:27,22-03-2023 08:55,Completed,Low Efficiency,28,28,0
J581,M01,Additive,3.37,80.4,11.24,78.4,22-03-2023 08:40,22-03-2023 09:47,22-03-2023 08:42,22-03-2023 09:49,Completed,Moderate Efficiency,67,67,0
J582,M03,Grinding,2.67,95,6.41,85,22-03-2023 08:50,22-03-2023 10:25,22-03-2023 09:16,22-03-2023 10:51,Delayed,Low Efficiency,95,95,0
J583,M02,Milling,4.15,56,13.47,80,22-03-2023 09:00,22-03-2023 09:56,22-03-2023 08:57,22-03-2023 09:53,Completed,Low Efficiency,56,56,0
J584,M05,Additive,2.4,32,4.86,93,22-03-2023 09:10,22-03-2023 09:42,Null,Null,Failed,Low Efficiency,32,Null,Null
J585,M05,Lathe,4.47,41,5.15,93,22-03-2023 09:20,22-03-2023 10:01,Null,Null,Failed,Low Efficiency,41,Null,Null
J586,M01,Additive,4.59,105.6,10.05,65.6,22-03-2023 09:30,22-03-2023 10:58,22-03-2023 09:32,22-03-2023 11:00,Completed,Moderate Efficiency,88,88,0
J587,M05,Additive,4.67,80,6.9,94,22-03-2023 09:40,22-03-2023 11:00,22-03-2023 09:50,22-03-2023 11:10,Delayed,Low Efficiency,80,80,0
J588,M04,Grinding,3.57,115.2,13,78.4,22-03-2023 09:50,22-03-2023 11:26,Null,Null,Failed,Low Efficiency,96,Null,Null
J589,M03,Additive,4.06,54,11.89,88,22-03-2023 10:00,22-03-2023 10:54,22-03-2023 09:59,22-03-2023 10:53,Completed,Low Efficiency,54,54,0
J590,M03,Lathe,1.72,110,3.47,82,22-03-2023 10:10,22-03-2023 12:00,22-03-2023 10:08,22-03-2023 11:58,Completed,Low Efficiency,110,110,0
J591,M05,Additive,1.8,70,13.68,85,22-03-2023 10:20,22-03-2023 11:30,Null,Null,Failed,Low Efficiency,70,Null,Null
J592,M01,Milling,2.89,82.8,6.62,64,22-03-2023 10:30,22-03-2023 11:39,Null,Null,Failed,Low Efficiency,69,Null,Null
J593,M03,Grinding,3.12,87,6.22,89,22-03-2023 10:40,22-03-2023 12:07,22-03-2023 10:38,22-03-2023 12:05,Completed,Low Efficiency,87,87,0
J594,M05,Drilling,2.22,84,12.13,86,22-03-2023 10:50,22-03-2023 12:14,22-03-2023 10:47,22-03-2023 12:11,Completed,Low Efficiency,84,84,0
J595,M05,Lathe,4.3,26,9.83,83,22-03-2023 11:00,22-03-2023 11:26,22-03-2023 10:57,22-03-2023 11:23,Completed,Low Efficiency,26,26,0
J596,M02,Additive,4.69,21,3.03,91,22-03-2023 11:10,22-03-2023 11:31,22-03-2023 11:14,22-03-2023 11:35,Completed,High Efficiency,21,21,0
J597,M04,Milling,3.02,76.8,11,70.4,22-03-2023 11:20,22-03-2023 12:24,22-03-2023 11:24,22-03-2023 12:28,Completed,Moderate Efficiency,64,64,0
J598,M04,Additive,4.33,122.4,2.43,74.4,22-03-2023 11:30,22-03-2023 13:12,22-03-2023 11:31,22-03-2023 13:13,Completed,Optimal Efficiency,102,102,0
J599,M04,Lathe,4.49,102,7.05,64.8,22-03-2023 11:40,22-03-2023 13:05,22-03-2023 12:08,22-03-2023 13:33,Delayed,Low Efficiency,85,85,0
J600,M01,Milling,4.72,75.6,10.66,68.8,22-03-2023 11:50,22-03-2023 12:53,22-03-2023 11:47,22-03-2023 12:50,Completed,Low Efficiency,63,63,0
J601,M01,Milling,3.89,72,12.62,73.6,22-03-2023 12:00,22-03-2023 13:00,22-03-2023 11:55,22-03-2023 12:55,Completed,Low Efficiency,60,60,0
J602,M04,Lathe,4.02,94.8,7.93,64,22-03-2023 12:10,22-03-2023 13:29,22-03-2023 12:35,22-03-2023 13:54,Delayed,Low Efficiency,79,79,0
J603,M03,Lathe,3.24,90,7.32,83,22-03-2023 12:20,22-03-2023 13:50,22-03-2023 12:20,22-03-2023 13:50,Completed,High Efficiency,90,90,0
J604,M02,Grinding,4.66,104,4.99,83,22-03-2023 12:30,22-03-2023 14:14,22-03-2023 12:53,22-03-2023 14:37,Delayed,Low Efficiency,104,104,0
J605,M04,Additive,1.43,30,9.27,72.8,22-03-2023 12:40,22-03-2023 13:05,22-03-2023 12:43,22-03-2023 13:08,Completed,Moderate Efficiency,25,25,0
J606,M01,Grinding,3.62,123.6,11.35,75.2,22-03-2023 12:50,22-03-2023 14:33,22-03-2023 12:50,22-03-2023 14:33,Completed,Moderate Efficiency,103,103,0
J607,M03,Milling,4.97,79,13.93,94,22-03-2023 13:00,22-03-2023 14:19,Null,Null,Failed,Low Efficiency,79,Null,Null
J608,M03,Lathe,3.36,118,7.23,95,22-03-2023 13:10,22-03-2023 15:08,Null,Null,Failed,Low Efficiency,118,Null,Null
J609,M03,Lathe,3.04,85,3.08,82,22-03-2023 13:20,22-03-2023 14:45,Null,Null,Failed,Low Efficiency,85,Null,Null
J610,M01,Lathe,2.91,139.2,2.46,69.6,22-03-2023 13:30,22-03-2023 15:26,Null,Null,Failed,Low Efficiency,116,Null,Null
J611,M01,Lathe,2.38,84,7.41,64,22-03-2023 13:40,22-03-2023 14:50,Null,Null,Failed,Low Efficiency,70,Null,Null
J612,M03,Lathe,1.55,102,14,80,22-03-2023 13:50,22-03-2023 15:32,Null,Null,Failed,Low Efficiency,102,Null,Null
J613,M03,Additive,4.02,66,6.01,84,22-03-2023 14:00,22-03-2023 15:06,22-03-2023 14:01,22-03-2023 15:07,Completed,High Efficiency,66,66,0
J614,M01,Lathe,4.24,92.4,5.71,64.8,22-03-2023 14:10,22-03-2023 15:27,22-03-2023 14:10,22-03-2023 15:27,Completed,High Efficiency,77,77,0
J615,M02,Milling,3.24,53,12.27,81,22-03-2023 14:20,22-03-2023 15:13,22-03-2023 14:44,22-03-2023 15:37,Delayed,Low Efficiency,53,53,0
J616,M01,Additive,1.45,54,6.11,74.4,22-03-2023 14:30,22-03-2023 15:15,Null,Null,Failed,Low Efficiency,45,Null,Null
J617,M01,Drilling,2.09,79.2,11.05,72.8,22-03-2023 14:40,22-03-2023 15:46,22-03-2023 14:39,22-03-2023 15:45,Completed,Low Efficiency,66,66,0
J618,M02,Lathe,3.83,94,13.39,84,22-03-2023 14:50,22-03-2023 16:24,22-03-2023 14:51,22-03-2023 16:25,Completed,Moderate Efficiency,94,94,0
J619,M01,Grinding,1.04,136.8,11.61,78.4,22-03-2023 15:00,22-03-2023 16:54,22-03-2023 15:19,22-03-2023 17:13,Delayed,Low Efficiency,114,114,0
J620,M01,Additive,3.85,134.4,13.5,68,22-03-2023 15:10,22-03-2023 17:02,22-03-2023 15:12,22-03-2023 17:04,Completed,Moderate Efficiency,112,112,0
J621,M05,Drilling,4.68,58,8.91,87,22-03-2023 15:20,22-03-2023 16:18,22-03-2023 15:17,22-03-2023 16:15,Completed,Low Efficiency,58,58,0
J622,M03,Grinding,1.93,107,2.24,80,22-03-2023 15:30,22-03-2023 17:17,22-03-2023 15:58,22-03-2023 17:45,Delayed,Low Efficiency,107,107,0
J623,M04,Grinding,2.43,130.8,9.16,64.8,22-03-2023 15:40,22-03-2023 17:29,22-03-2023 15:40,22-03-2023 17:29,Completed,High Efficiency,109,109,0
J624,M03,Additive,1.92,29,14.55,91,22-03-2023 15:50,22-03-2023 16:19,22-03-2023 15:52,22-03-2023 16:21,Completed,Moderate Efficiency,29,29,0
J625,M01,Drilling,3.36,84,11.67,75.2,22-03-2023 16:00,22-03-2023 17:10,22-03-2023 16:30,22-03-2023 17:40,Delayed,Low Efficiency,70,70,0
J626,M05,Drilling,3.13,52,2.68,82,22-03-2023 16:10,22-03-2023 17:02,22-03-2023 16:07,22-03-2023 16:59,Completed,Low Efficiency,52,52,0
J627,M01,Grinding,3.22,86.4,3.4,68,22-03-2023 16:20,22-03-2023 17:32,22-03-2023 16:17,22-03-2023 17:29,Completed,Low Efficiency,72,72,0
J628,M02,Drilling,1.5,119,6.85,84,22-03-2023 16:30,22-03-2023 18:29,22-03-2023 16:26,22-03-2023 18:25,Completed,Low Efficiency,119,119,0
J629,M03,Milling,1.3,112,2.94,93,22-03-2023 16:40,22-03-2023 18:32,22-03-2023 17:06,22-03-2023 18:58,Delayed,Low Efficiency,112,112,0
J630,M05,Additive,4.02,39,6.18,93,22-03-2023 16:50,22-03-2023 17:29,22-03-2023 17:13,22-03-2023 17:52,Delayed,Low Efficiency,39,39,0
J631,M01,Lathe,4.54,126,2.63,77.6,22-03-2023 17:00,22-03-2023 18:45,22-03-2023 16:59,22-03-2023 18:44,Completed,Low Efficiency,105,105,0
J632,M01,Grinding,2.1,61.2,13.64,68,22-03-2023 17:10,22-03-2023 18:01,22-03-2023 17:09,22-03-2023 18:00,Completed,Low Efficiency,51,51,0
J633,M03,Milling,4.42,98,14.08,97,22-03-2023 17:20,22-03-2023 18:58,22-03-2023 17:46,22-03-2023 19:24,Delayed,Low Efficiency,98,98,0
J634,M03,Drilling,3.26,87,9.49,80,22-03-2023 17:30,22-03-2023 18:57,22-03-2023 17:27,22-03-2023 18:54,Completed,Low Efficiency,87,87,0
J635,M04,Milling,1.54,123.6,7.9,64,22-03-2023 17:40,22-03-2023 19:23,Null,Null,Failed,Low Efficiency,103,Null,Null
J636,M05,Milling,1.45,73,4.36,80,22-03-2023 17:50,22-03-2023 19:03,22-03-2023 18:12,22-03-2023 19:25,Delayed,Low Efficiency,73,73,0
J637,M04,Grinding,2.13,102,13.13,71.2,22-03-2023 18:00,22-03-2023 19:25,Null,Null,Failed,Low Efficiency,85,Null,Null
J638,M05,Drilling,3.8,93,4.06,88,22-03-2023 18:10,22-03-2023 19:43,22-03-2023 18:06,22-03-2023 19:39,Completed,Low Efficiency,93,93,0
J639,M05,Grinding,1.37,102,2.21,82,22-03-2023 18:20,22-03-2023 20:02,22-03-2023 18:44,22-03-2023 20:26,Delayed,Low Efficiency,102,102,0
J640,M01,Lathe,1.78,43.2,6.59,68.8,22-03-2023 18:30,22-03-2023 19:06,22-03-2023 18:34,22-03-2023 19:10,Completed,High Efficiency,36,36,0
J641,M01,Grinding,2.8,135.6,3.17,68,22-03-2023 18:40,22-03-2023 20:33,22-03-2023 19:10,22-03-2023 21:03,Delayed,Low Efficiency,113,113,0
J642,M04,Lathe,4.66,51.6,11.89,72,22-03-2023 18:50,22-03-2023 19:33,22-03-2023 19:14,22-03-2023 19:57,Delayed,Low Efficiency,43,43,0
J643,M05,Grinding,4.74,61,5.82,91,22-03-2023 19:00,22-03-2023 20:01,22-03-2023 19:28,22-03-2023 20:29,Delayed,Low Efficiency,61,61,0
J644,M02,Drilling,4.04,87,14.09,89,22-03-2023 19:10,22-03-2023 20:37,22-03-2023 19:14,22-03-2023 20:41,Completed,Moderate Efficiency,87,87,0
J645,M01,Milling,2.32,60,8.42,71.2,22-03-2023 19:20,22-03-2023 20:10,22-03-2023 19:33,22-03-2023 20:23,Delayed,Low Efficiency,50,50,0
J646,M02,Additive,3.69,118,4.63,84,22-03-2023 19:30,22-03-2023 21:28,Null,Null,Failed,Low Efficiency,118,Null,Null
J647,M05,Grinding,2.44,97,14.54,98,22-03-2023 19:40,22-03-2023 21:17,22-03-2023 19:39,22-03-2023 21:16,Completed,Low Efficiency,97,97,0
J648,M01,Additive,1.71,67.2,11,72,22-03-2023 19:50,22-03-2023 20:46,22-03-2023 19:53,22-03-2023 20:49,Completed,Moderate Efficiency,56,56,0
J649,M03,Additive,1.69,57,2.81,96,22-03-2023 20:00,22-03-2023 20:57,22-03-2023 20:21,22-03-2023 21:18,Delayed,Low Efficiency,57,57,0
J650,M04,Drilling,1.34,120,9.56,68,22-03-2023 20:10,22-03-2023 21:50,22-03-2023 20:13,22-03-2023 21:53,Completed,Moderate Efficiency,100,100,0
J651,M01,Drilling,3.41,44.4,6.08,67.2,22-03-2023 20:20,22-03-2023 20:57,22-03-2023 20:39,22-03-2023 21:16,Delayed,Low Efficiency,37,37,0
J652,M01,Additive,2.29,30,3.47,68,22-03-2023 20:30,22-03-2023 20:55,22-03-2023 20:35,22-03-2023 21:00,Completed,High Efficiency,25,25,0
J653,M04,Drilling,1.59,25.2,12.56,64.8,22-03-2023 20:40,22-03-2023 21:01,22-03-2023 21:08,22-03-2023 21:29,Delayed,Low Efficiency,21,21,0
J654,M02,Drilling,2.03,59,3.42,93,22-03-2023 20:50,22-03-2023 21:49,22-03-2023 21:04,22-03-2023 22:03,Delayed,Low Efficiency,59,59,0
